"activites_accidents_0_date","activites_accidents_0_impact","activites_accidents_0_milieu_touche","activites_accidents_0_reference_rapport","activites_accidents_0_type_accident","activites_accidents_0_type_pollution","activites_etat_occupation_site","activites_exploitants_0_date_debut","activites_exploitants_0_date_fin","activites_exploitants_0_nom_raison_sociale","activites_exploitants_1_date_debut","activites_exploitants_1_date_fin","activites_exploitants_1_nom_raison_sociale","activites_exploitants_2_date_debut","activites_exploitants_2_date_fin","activites_exploitants_2_nom_raison_sociale","activites_exploitants_3_date_debut","activites_exploitants_3_date_fin","activites_exploitants_3_nom_raison_sociale","activites_exploitants_4_date_debut","activites_exploitants_4_date_fin","activites_exploitants_4_nom_raison_sociale","activites_exploitants_5_date_debut","activites_exploitants_5_date_fin","activites_exploitants_5_nom_raison_sociale","activites_exploitants_6_date_debut","activites_exploitants_6_date_fin","activites_exploitants_6_nom_raison_sociale","activites_exploitants_7_date_debut","activites_exploitants_7_date_fin","activites_exploitants_7_nom_raison_sociale","activites_exploitants_8_date_debut","activites_exploitants_8_date_fin","activites_exploitants_8_nom_raison_sociale","activites_historique_activites_0_autres_infos","activites_historique_activites_0_code_activite","activites_historique_activites_0_date_debut","activites_historique_activites_0_date_fin","activites_historique_activites_0_groupe_sei","activites_historique_activites_0_importance","activites_historique_activites_0_libelle_activite","activites_historique_activites_0_origine_date","activites_historique_activites_0_ref_dossier","activites_historique_activites_1_autres_infos","activites_historique_activites_1_code_activite","activites_historique_activites_1_date_debut","activites_historique_activites_1_date_fin","activites_historique_activites_1_groupe_sei","activites_historique_activites_1_importance","activites_historique_activites_1_libelle_activite","activites_historique_activites_1_origine_date","activites_historique_activites_1_ref_dossier","activites_historique_activites_2_autres_infos","activites_historique_activites_2_code_activite","activites_historique_activites_2_date_debut","activites_historique_activites_2_date_fin","activites_historique_activites_2_groupe_sei","activites_historique_activites_2_importance","activites_historique_activites_2_libelle_activite","activites_historique_activites_2_origine_date","activites_historique_activites_2_ref_dossier","activites_historique_activites_3_autres_infos","activites_historique_activites_3_code_activite","activites_historique_activites_3_date_debut","activites_historique_activites_3_groupe_sei","activites_historique_activites_3_importance","activites_historique_activites_3_libelle_activite","activites_historique_activites_3_origine_date","activites_historique_activites_4_autres_infos","activites_historique_activites_4_code_activite","activites_historique_activites_4_date_debut","activites_historique_activites_4_groupe_sei","activites_historique_activites_4_importance","activites_historique_activites_4_libelle_activite","activites_historique_activites_4_origine_date","activites_origine_date","consultation_consultation_sd_ct_0_consultation_service","consultation_consultation_sd_ct_0_date_consultation_service","consultation_consultation_sd_ct_0_date_reponse_service","consultation_consultation_sd_ct_0_nom_service","consultation_consultation_sd_ct_0_reponse_service","consultation_consultation_sd_ct_1_consultation_service","consultation_consultation_sd_ct_1_date_consultation_service","consultation_consultation_sd_ct_1_date_reponse_service","consultation_consultation_sd_ct_1_nom_service","consultation_consultation_sd_ct_1_reponse_service","environnement_captage_aep","environnement_distance_captage_aep","environnement_formation_superficielle","environnement_milieu_implantation","environnement_perimetre_protection","environnement_position_aep","environnement_substratum","environnement_zones_contraintes_0_commentaires","environnement_zones_contraintes_0_distance_m","environnement_zones_contraintes_0_type_zone","environnement_zones_contraintes_1_distance_m","environnement_zones_contraintes_1_type_zone","environnement_zones_contraintes_2_distance_m","environnement_zones_contraintes_2_type_zone","etudes_decisions_0_date","etudes_decisions_0_decision","etudes_decisions_0_nature","etudes_decisions_0_type","etudes_decisions_1_date","etudes_decisions_1_decision","etudes_decisions_1_nature","etudes_decisions_1_type","identification_autres_identifications_0_numero","identification_autres_identifications_0_organisme_bd_associe","identification_autres_identifications_1_numero","identification_autres_identifications_1_organisme_bd_associe","identification_autres_identifications_2_numero","identification_autres_identifications_2_organisme_bd_associe","identification_autres_identifications_3_numero","identification_autres_identifications_3_organisme_bd_associe","identification_autres_identifications_4_numero","identification_autres_identifications_4_organisme_bd_associe","identification_etat_connaissance","identification_identifiant_site","identification_modificateurs_0_date","identification_modificateurs_0_nom","identification_noms_usuels","identification_raison_sociale_0_nom","identification_raison_sociale_1_nom","identification_raison_sociale_2_nom","identification_sieges_sociaux_0_date","identification_sieges_sociaux_0_nom","identification_sieges_sociaux_1_date","identification_sieges_sociaux_1_nom","identification_sous_surveillance","identification_unite_gestionnaire","identification_visite_site","localisation_adresses_0_bis_ter","localisation_adresses_0_nom_voie","localisation_adresses_0_numero","localisation_adresses_0_type_voie","localisation_altitude_m","localisation_autres_communes_concernees_0_code_insee","localisation_autres_communes_concernees_0_nom","localisation_carte_geologique_0_carte","localisation_carte_geologique_0_numero","localisation_cartes_0_annee_edition","localisation_cartes_0_carte","localisation_cartes_0_echelle","localisation_cartes_0_presence_site","localisation_cartes_0_reference_dossier","localisation_cartes_1_annee_edition","localisation_cartes_1_carte","localisation_cartes_1_echelle","localisation_cartes_1_presence_site","localisation_cartes_1_reference_dossier","localisation_cartes_2_annee_edition","localisation_cartes_2_carte","localisation_cartes_2_echelle","localisation_cartes_2_presence_site","localisation_cartes_2_reference_dossier","localisation_cartes_3_annee_edition","localisation_cartes_3_carte","localisation_cartes_3_echelle","localisation_cartes_3_presence_site","localisation_cartes_3_reference_dossier","localisation_code_insee","localisation_commune_principale","localisation_coordonnees_L2e_adresse_0","localisation_coordonnees_L2e_adresse_1","localisation_coordonnees_L2e_centroide_0","localisation_coordonnees_L2e_centroide_1","localisation_coordonnees_L93_centroide_0","localisation_coordonnees_L93_centroide_1","localisation_coordonnees_L_zone_centroide_0","localisation_coordonnees_L_zone_centroide_1","localisation_localisation","localisation_zone_lambert_initiale","proprietaires_cadastre_0_date","proprietaires_cadastre_0_echelle","proprietaires_cadastre_0_nom","proprietaires_cadastre_0_num_parcelle","proprietaires_cadastre_0_section","proprietaires_cadastre_1_date","proprietaires_cadastre_1_echelle","proprietaires_cadastre_1_nom","proprietaires_cadastre_1_num_parcelle","proprietaires_cadastre_1_section","proprietaires_cadastre_2_nom","proprietaires_cadastre_2_num_parcelle","proprietaires_cadastre_2_section","proprietaires_cadastre_3_nom","proprietaires_cadastre_3_num_parcelle","proprietaires_cadastre_3_section","proprietaires_cadastre_4_nom","proprietaires_cadastre_4_num_parcelle","proprietaires_cadastre_4_section","proprietaires_nombre_proprietaires_actuels","proprietaires_proprietaires_0_date_reference","proprietaires_proprietaires_0_exploitant","proprietaires_proprietaires_0_nom","proprietaires_proprietaires_0_type","proprietaires_proprietaires_10_date_reference","proprietaires_proprietaires_10_exploitant","proprietaires_proprietaires_10_nom","proprietaires_proprietaires_11_date_reference","proprietaires_proprietaires_11_exploitant","proprietaires_proprietaires_11_nom","proprietaires_proprietaires_11_type","proprietaires_proprietaires_12_date_reference","proprietaires_proprietaires_12_exploitant","proprietaires_proprietaires_12_nom","proprietaires_proprietaires_12_type","proprietaires_proprietaires_1_date_reference","proprietaires_proprietaires_1_exploitant","proprietaires_proprietaires_1_nom","proprietaires_proprietaires_1_type","proprietaires_proprietaires_2_date_reference","proprietaires_proprietaires_2_exploitant","proprietaires_proprietaires_2_nom","proprietaires_proprietaires_2_type","proprietaires_proprietaires_3_date_reference","proprietaires_proprietaires_3_exploitant","proprietaires_proprietaires_3_nom","proprietaires_proprietaires_3_type","proprietaires_proprietaires_4_date_reference","proprietaires_proprietaires_4_exploitant","proprietaires_proprietaires_4_nom","proprietaires_proprietaires_4_type","proprietaires_proprietaires_5_date_reference","proprietaires_proprietaires_5_exploitant","proprietaires_proprietaires_5_nom","proprietaires_proprietaires_5_type","proprietaires_proprietaires_6_date_reference","proprietaires_proprietaires_6_exploitant","proprietaires_proprietaires_6_nom","proprietaires_proprietaires_6_type","proprietaires_proprietaires_7_date_reference","proprietaires_proprietaires_7_exploitant","proprietaires_proprietaires_7_nom","proprietaires_proprietaires_7_type","proprietaires_proprietaires_8_date_reference","proprietaires_proprietaires_8_exploitant","proprietaires_proprietaires_8_nom","proprietaires_proprietaires_8_type","proprietaires_proprietaires_9_date_reference","proprietaires_proprietaires_9_exploitant","proprietaires_proprietaires_9_nom","proprietaires_proprietaires_9_type","sources_information_principale","utilisateurs_utilisateurs_0_nom","utilisateurs_utilisateurs_0_statut","utilisateurs_utilisateurs_0_type","utilisations_code_pos","utilisations_nombre_utilisateurs_actuels","utilisations_reamenagement_sensible","utilisations_site_friche","utilisations_site_reamenage","utilisations_surface_batie","utilisations_surface_totale"
"","","","","","","Partiellement réaménagé et partiellement en friche","","","","","","","","","","","","","","","","","","","","","","","","","","","","","C10.7","01/01/1111","","3ième groupe","?","Fabrication de produits de boulangerie-pâtisserie et de pâtes alimentaires","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Oui","07/12/2009","","MAIRIE","Non","","","","","","Non","","Argile","Rural résidentiel","","","Argile/Marne/Molasse terrigène","","10","Cours d'eau","","","","","","","","","","","","","","","","","","","","","","","Inventorié","GUA97100312","","","Habitation Sucrerie Belost","Habitation Sucrerie Belost","","","","","","","?","GUA","Non","","","","","","","","","","1987","IGN N°4606 G","1/25000","Oui","","","Plan de masse 1","1/700","Ne sais pas","","","","","","","","","","","","97124","ST CLAUDE  (97124)","","","","","","","638 770","1 771 570","Monterrran 97120 SAINT-CLAUDE","GUADELOUPE-STE-ANNE","01/01/1970","1/2000","","109","AW","","","","","","","","","","","","","","","?","01/01/1882","?","Héritiers","Personne physique","","","","","","","","","","","","01/01/1111","?","A. PELLETIER","Personne physique","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","DRAC","","","","","?","Oui","Partiellement","Partiellement","845 (en m2)",""
"","","","","","","Activité terminée","","","","","","","","","","","","","","","","","","","","","","","","","","","","","C10.7","01/01/1111","","3ième groupe","?","Fabrication de produits de boulangerie-pâtisserie et de pâtes alimentaires","","","","C11.01","01/01/1900","","3ième groupe","?","Production de boissons alcooliques distillées et liqueurs","?=Origine de la date non connue","","","","","","","","","","","","","","","","","","","","","","","","","","Oui","07/12/2009","","MAIRIE","Non","","","","","","Non","","Argile","Rural","","","Roches cristallines ou volcaniques","","0","Cours d'eau","","","","","","","","","","","","","","","","","","","","","","","Inventorié","GUA97100313","","","Habitation Sucrerie Belost","Habitation Sucrerie Belost","","","","","","","?","GUA","Non","","","","","","","","","","","Plan de masse 1","1/470","Ne sais pas","","1987","IGN N° 4606 G","1/25000","Oui","","","","","","","","","","","","97124","ST CLAUDE  (97124)","","","","","","","636 830","1 770 500","Beauvallon 97120 SAINT-CLAUDE","GUADELOUPE-STE-ANNE","01/01/1970","1/2000","","94","BD","","","","","","","","","","","","","","","?","01/01/1900","?","J. NOUY","","","","","","","","","","","","","01/01/1818","?","Famille LESUEUR & BRUN BEAUVALLON","Personne physique","01/01/1898","?","VALEAU","Personne physique","","","","","","","","","","","","","","","","","","","","","","","","","","","","","DRAC","","","","","?","","","","1 125 (en m2)",""
"","","","","","","Activité terminée","","","","","","","","","","","","","","","","","","","","","","","","","","","","","C10.7","01/01/1111","","3ième groupe","?","Fabrication de produits de boulangerie-pâtisserie et de pâtes alimentaires","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Oui","07/12/2009","","MAIRIE","Non","","","","","","Non","","Argile","Rural","","","Roches cristallines ou volcaniques","","","","","","","","","","","","","","","","","","","","","","","","","","Inventorié","GUA97100314","","","Habitation Sucrerie Grand Parc","Habitation Sucrerie Grand Parc","","","","","","","?","GUA","Non","","","","","","","","","","","Plan de masse 1","1/140","Ne sais pas","","","","","","","","","","","","","","","","","97124","ST CLAUDE  (97124)","","","","","","","637 000","1 773 000","Grand Parc 97120 SAINT-CLAUDE","GUADELOUPE-STE-ANNE","01/01/1970","1/2000","","11","BL","","","","","","","","","","","","","","","?","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","DRAC","","","","","?","","","","","90 (en ha)"
"","","","","","","Activité terminée","","","","","","","","","","","","","","","","","","","","","","","","","","","","","C10.7","01/01/1111","","3ième groupe","?","Fabrication de produits de boulangerie-pâtisserie et de pâtes alimentaires","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Oui","07/12/2009","","MAIRIE","Non","","","","","","Non","","Argile","Rural","","","Calcaire tendre/Craie","","","","","","","","","","","","","","","","","","","","","","","","","","Inventorié","GUA97100315","","","Habitation Sucrerie Grand Parc","Habitation Sucrerie Grand Parc","","","","","","","?","GUA","Non","","","","","","","","","","1988","IGN N° 4601 G","1/25000","Oui","","","","","","","","","","","","","","","","","97122","PORT LOUIS  (97122)","","","","","","","659 980","1 815 800","Brument 97122 PORT-LOUIS","GUADELOUPE-STE-ANNE","01/01/1985","1/5000","","133","AL","","","","","","","","","","","","","","","?","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","DRAC","","","","","","","","","",""
"","","","","","","Activité terminée","","","","","","","","","","","","","","","","","","","","","","","","","","","","","C10.7","01/01/1801","01/01/1900","3ième groupe","?","Fabrication de produits de boulangerie-pâtisserie et de pâtes alimentaires","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Oui","07/12/2009","","MAIRIE","Non","","","","","","Non","","Argile","Péri-urbain","","","Roches cristallines ou volcaniques","","","","","","","","","","","","","","","","","","","","","","","","","","Inventorié","GUA97100316","","","Habitation Sucrerie Belle Plaine","Habitation Sucrerie Belle Plaine","","","","","","","?","GUA","Non","","","","","","","","","","1987","IGN N° 4608 G","1/25000","Oui","","","","","","","","","","","","","","","","","97127","ST MARTIN  (97127)","","","","","","","495 450","1 997 200","Belle Plaine Orléans 97150 SAINT-MARTIN","GUADELOUPE-STE-ANNE","01/01/1973","1/5000","","313","BC","","","","","","","","","","","","","","","?","01/01/1873","?","A.A. VAN ROMONDT","Personne physique","","","","","","","","","","","","01/01/1844","?","Lambert DEVERS","Personne physique","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","DRAC","","","","","","","","","",""
"","","","","","","Activité terminée","","","","","","","","","","","","","","","","","","","","","","","","","","","","","C10.7","01/01/1111","","3ième groupe","?","Fabrication de produits de boulangerie-pâtisserie et de pâtes alimentaires","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Oui","07/12/2009","","MAIRIE","Non","","","","","","Non","","Argile","Rural résidentiel","","","Roches cristallines ou volcaniques","","","","","","","","","","","","","","","","","","","","","","","","","","Inventorié","GUA97100317","","","Habitation Sucrerie Gripple Gate","Habitation Sucrerie Gripple Gate","","","","","","","?","GUA","Non","","","","","","","","","","","IGN N°4608 G","1987","Oui","","","","","","","","","","","","","","","","","97127","ST MARTIN  (97127)","","","","","","","492 140","1 999 510","Gripple Gate 97150 SAINT-MARTIN","GUADELOUPE-STE-ANNE","01/01/1970","1/2000","","181","AM","","","","","","","","","","","","","","","?","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","DRAC","","","","","?","","","","420 (en m2)",""
"","","","","","","Activité terminée","","","","","","","","","","","","","","","","","","","","","","","","","","","","","C10.7","01/01/1111","01/01/1848","3ième groupe","?","Fabrication de produits de boulangerie-pâtisserie et de pâtes alimentaires","?=Origine de la date non connue","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Oui","07/12/2009","","MAIRIE","Non","","","","","","Non","","Argile","Rural résidentiel","","","Roches cristallines ou volcaniques","","","","","","","","","","","","","","","","","","","","","","","","","","Inventorié","GUA97100318","","","Habitation Sucrerie Les Deux Amis","Habitation Sucrerie Les Deux Amis","","","","","","","","GUA","","","","","","","","","","","1987","IGN N° 4608 G","1/25000","Oui","","","","","","","","","","","","","","","","","97127","ST MARTIN  (97127)","","","","","","","496 110","1 997 270","Les Deux Frères Orléans 97150 SAINT-MARTIN","GUADELOUPE-STE-ANNE","01/01/1973","1/5000","","26","AY","","","","","","","","","","","","","","","?","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","DRAC","","","","","","","","","",""
"","","","","","","Activité terminée","","","","","","","","","","","","","","","","","","","","","","","","","","","","","C10.7","01/01/1772","01/01/1850","3ième groupe","?","Fabrication de produits de boulangerie-pâtisserie et de pâtes alimentaires","?=Origine de la date non connue","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Oui","07/12/2009","","MAIRIE","Non","","","","","","Non","","Argile","Rural résidentiel","","","Roches cristallines ou volcaniques","","","","","","","","","","","","","","","","","","","","","","","","","","Inventorié","GUA97100319","","","Habitation Sucrerie Daiamant","Habitation Sucrerie Daiamant","","","","","","","?","GUA","Non","","","","","","","","","","1987","IGN N° 4608 G","1/25000","Oui","","","Plan de masse 1","1/500","Ne sais pas","","","","","","","","","","","","97127","ST MARTIN  (97127)","","","","","","","492 030","1 997 510","La Colombe Marigot 97150 SAINT-MARTIN","GUADELOUPE-STE-ANNE","01/01/1973","1/5000","","187","BE","","","","","","","","","","","","","","","?","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","DRAC","","","","","?","","","","525 (en m2)",""
"","","","","","","Activité terminée","","","","","","","","","","","","","","","","","","","","","","","","","","","","","C10.7","01/01/1111","","3ième groupe","?","Fabrication de produits de boulangerie-pâtisserie et de pâtes alimentaires","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Oui","07/12/2009","","MAIRIE","Non","","","","","","Non","","Argile","Rural résidentiel","","","Roches cristallines ou volcaniques","","","","","","","","","","","","","","","","","","","","","","","","","","Inventorié","GUA97100320","","","Habitation Sucrerie New Groove","Habitation Sucrerie New Groove","","","","","","","?","GUA","Non","","","","","","","","","","1987","IGN N°4608 G","1/25000","Oui","","","","","","","","","","","","","","","","","97127","ST MARTIN  (97127)","","","","","","","496 600","2 000 200","Hope Hill Orléans 97150 sAINT-MARTIN","GUADELOUPE-STE-ANNE","01/01/1973","1/5000","","207","BD","","","","","","","","","","","","","","","?","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","DRAC","","","","","?","","","","260 (en m2)",""
"","","","","","","Activité terminée","","","","","","","","","","","","","","","","","","","","","","","","","","","","","C10.7","01/01/1111","01/01/1840","3ième groupe","?","Fabrication de produits de boulangerie-pâtisserie et de pâtes alimentaires","?=Origine de la date non connue","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Oui","07/12/2009","","MAIRIE","Non","","","","","","Non","","Argile","Rural résidentiel","","","Roches cristallines ou volcaniques","","","","","","","","","","","","","","","","","","","","","","","","","","Inventorié","GUA97100321","","","Habitation Sucrerie Spring (Orléans)","Habitation Sucrerie Spring (Orléans)","","","","","","","?","GUA","Non","","","","","","","","","","1987","IGN N°4608","1/25000","Oui","","","","","","","","","","","","","","","","","97127","ST MARTIN  (97127)","","","","","","","496 980","1 999 490","Jones Gut Orléans 97150 SAINt-MARTIN","GUADELOUPE-STE-ANNE","01/01/1973","1/5000","","141","AW","","","","","","","","","","","","","","","?","01/01/1830","?","Philippe O'REILLY","Personne physique","","","","","","","","","","","","01/01/1111","","Daniel BEAUPERTHUY","Personne physique","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","DRAC","","","","","","","","","",""
"","","","","","","Activité terminée","","","","","","","","","","","","","","","","","","","","","","","","","","","","","C10.7","01/01/1111","01/01/1860","3ième groupe","?","Fabrication de produits de boulangerie-pâtisserie et de pâtes alimentaires","?=Origine de la date non connue","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Oui","07/12/2009","","MAIRIE","Non","","","","","","Non","","Argile","Rural commercial","","","Roches cristallines ou volcaniques","","","","","","","","","","","","","","","","","","","","","","","","","","Inventorié","GUA97100322","","","Habitation Sucrerie L'Esperance","Habitation Sucrerie L'Esperance","","","","","","","?","GUA","Non","","","","","","","","","","","Plan de masse 1","1/2000","Ne sais pas","","1987","IGN N°4608 G","1/25000","Ne sais pas","","","","","","","","","","","","97127","ST MARTIN  (97127)","","","","","","","493 040","2 000 540","Morne Emile Grand Case 97150 SAINT-MARTIN","GUADELOUPE-STE-ANNE","01/01/1973","1/5000","","87","AR","","","","","","","","","","","","","","","?","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","DRAC","","","","","?","","","","355 (en m2)",""
"","","","","","","Activité terminée","","","","","","","","","","","","","","","","","","","","","","","","","","","","","C10.7","01/01/1774","01/01/1870","3ième groupe","?","Fabrication de produits de boulangerie-pâtisserie et de pâtes alimentaires","?=Origine de la date non connue","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Oui","07/12/2009","","MAIRIE","Non","","","","","","Non","","Argile","Rural résidentiel","","","Roches cristallines ou volcaniques","","","","","","","","","","","","","","","","","","","","","","","","","","Inventorié","GUA97100323","","","Habitation Sucrerie Friar's Bay","Habitation Sucrerie Friar's Bay","","","","","","","?","GUA","Non","","","","","","","","","","1987","IGN N°4608 G","1/25000","Oui","","","Plan de masse 1","1/400","Ne sais pas","","","","","","","","","","","","97127","ST MARTIN  (97127)","","","","","","","491 660","2 000 240","Saint-Louis Colombier 97150 SAINT-MARTIN","GUADELOUPE-STE-ANNE","01/01/1973","1/2000","","203","AO","","","","","","","","","","","","","","","?","01/01/1867","?","CH.  H. ALLAWAY","Personne physique","","","","","","","","","","","","01/01/1857","?","L'ANGLETERRE & CHATENAY","Personne physique","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","DRAC","","","","","?","","","","265 (en m2)",""
"","","","","","","Activité terminée","","","","","","","","","","","","","","","","","","","","","","","","","","","","","C10.7","01/01/1770","01/01/1861","3ième groupe","?","Fabrication de produits de boulangerie-pâtisserie et de pâtes alimentaires","?=Origine de la date non connue","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Oui","07/12/2009","","MAIRIE","Non","","","","","","Non","","Argile","Rural résidentiel","","","Roches cristallines ou volcaniques","","","","","","","","","","","","","","","","","","","","","","","","","","Inventorié","GUA97100324","","","Habitation Sucrerie Golden Grove","Habitation Sucrerie Golden Grove","","","","","","","?","GUA","Non","","","","","","","","","","1987","IGN N° 4608 G","1/25000","Oui","","","","","","","","","","","","","","","","","97127","ST MARTIN  (97127)","","","","","","","492 800","1 998 690","Helligard Colombier 97150 SAINT-MARTIN","GUADELOUPE-STE-ANNE","01/01/1973","","","87","AL","","","","","","","","","","","","","","","?","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","DRAC","","","","","","","","","",""
"","","","","","","Activité terminée","","","","","","","","","","","","","","","","","","","","","","","","","","","","","C10.7","01/01/1111","01/01/1850","3ième groupe","?","Fabrication de produits de boulangerie-pâtisserie et de pâtes alimentaires","?=Origine de la date non connue","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Oui","07/12/2009","","MAIRIE","Non","","","","","","Non","","Argile","Rural résidentiel","","","Roches cristallines ou volcaniques","","","","","","","","","","","","","","","","","","","","","","","","","","Inventorié","GUA97100325","","","Habitation Sucrerie Mont Vernon","Habitation Sucrerie Mont Vernon","","","","","","","?","GUA","Non","","","","","","","","","","1987","IGN N°4608 G","1/25000","Oui","","","","","","","","","","","","","","","","","97127","ST MARTIN  (97127)","","","","","","","496 150","2 001 030","Mont Vernon Grand Case 97150 SAINt-MARTIN","GUADELOUPE-STE-ANNE","01/01/1973","","","101","BD","","","","","","","","","","","","","","","?","01/01/1111","?","John HODGE","Personne physique","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","DRAC","","","","","","","","","",""
"","","","","","","Activité terminée","","","","","","","","","","","","","","","","","","","","","","","","","","","","","C10.7","01/01/1111","01/01/1850","3ième groupe","?","Fabrication de produits de boulangerie-pâtisserie et de pâtes alimentaires","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Oui","07/12/2009","","MAIRIE","Non","","","","","","Non","","Argile","Rural résidentiel","","","Roches cristallines ou volcaniques","","","","","","","","","","","","","","","","","","","","","","","","","","Inventorié","GUA97100326","","","Habitation Sucrerie Paradis","Habitation Sucrerie Paradis","","","","","","","?","GUA","Non","","","","","","","","","","1987","IGN  N° 4608 G","1/25000","Oui","","","","","","","","","","","","","","","","","97127","ST MARTIN  (97127)","","","","","","","494 010","1 999 100","Paradis Colombier 97150 SAINt-MARTIN","GUADELOUPE-STE-ANNE","01/01/1973","1/5000","","86","BD","","","","","","","","","","","","","","","?","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","DRAC","","","","","?","","","","400 (en m2)",""
"","","","","","","Activité terminée","","","","","","","","","","","","","","","","","","","","","","","","","","","","","C11.01","01/01/1111","01/01/1915","3ième groupe","?","Production de boissons alcooliques distillées et liqueurs","","","","C10.7","01/01/1775","01/01/1915","3ième groupe","?","Fabrication de produits de boulangerie-pâtisserie et de pâtes alimentaires","?=Origine de la date non connue","","","","","","","","","","","","","","","","","","","","","","","","","","Oui","07/12/2009","","MAIRIE","Non","","","","","","Non","","Argile","Rural résidentiel","","","Roches cristallines ou volcaniques","","","","","","","","","","","","","","","","","","","","","","","","","","Inventorié","GUA97100327","","","Habitation Sucrerie Spring","Habitation Sucrerie Spring","","","","","","","?","GUA","Non","","","","","","","","","","1987","IGN 4608 G","1/25000","Oui","","","","","","","","","","","","","","","","","97127","ST MARTIN  (97127)","","","","","","","492 300","1 997 940","Spring Marigot 97150 SAINT-MARTIN","GUADELOUPE-STE-ANNE","01/01/1973","1/5000","","310","BE","","","","","","","","","","","","","","","?","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","DRAC","","","","","?","","","","1 400 (en m2)",""
"","","","","","","Activité terminée","","","","","","","","","","","","","","","","","","","","","","","","","","","","","C10.7","01/01/1111","01/01/1860","3ième groupe","?","Fabrication de produits de boulangerie-pâtisserie et de pâtes alimentaires","?=Origine de la date non connue","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Oui","07/12/2009","","MAIRIE","Non","","","","","","","","Argile","Rural résidentiel","","","Roches cristallines ou volcaniques","","","","","","","","","","","","","","","","","","","","","","","","","","Inventorié","GUA97100328","","","Habitation Sucrerie Saint-Jean","Habitation Sucrerie Saint-Jean","","","","","","","?","GUA","Non","","","","","","","","","","1987","IGN N°4608 G","1/25000","Oui","","","","","","","","","","","","","","","","","97127","ST MARTIN  (97127)","","","","","","","490,640","1,996,640","Saint-Jean Marigot 97150 SAINt-MARTIN","GUADELOUPE-ST-MARTIN","01/01/1973","1/5000","","77","BE","","","","","","","","","","","","","","","Multiple","01/01/1841","?","Louis  De DURAT","Personne physique","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","DRAC","","","","","?","","","","650 (en m2)","80 (en ha)"
